iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
171,100.428345,1000.0,0.9215,0.905342,0.0,0.0,0.386729,56334.0,0.220803,1.369522,0.127725,0.40893,-0.063378,0.695994,7.350996,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.0032,-0.006067,0.0,-0.000403,-0.14234,-0.093949,-0.057565,0.766091,-0.102662,-0.08888,-0.10856,-0.087187,1.601783,0.143563,-0.133367,-0.083457,-0.120697,8.208334,0.011429,0.071561,0.091758
172,101.505135,1000.0,0.921955,0.899445,0.0,0.0,0.38443,50473.0,0.222637,1.351047,0.13918,0.417991,-0.065025,0.71994,7.341241,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003156,-0.005504,0.0,-0.000407,-0.141357,-0.094339,-0.057361,0.780797,-0.103844,-0.091452,-0.10765,-0.088117,1.599539,0.144033,-0.132012,-0.076535,-0.108656,8.083334,0.010948,0.067566,0.100575
173,100.236565,1000.0,0.914032,0.90306,0.041667,0.0,0.382748,60124.0,0.22065,1.34245,0.133199,0.417717,-0.065373,0.714939,7.330623,-0.3,-0.003,-0.025,-0.05,-0.5,0.499477,-0.003193,-0.005042,-0.000185,-0.000407,-0.140233,-0.094823,-0.057607,0.777509,-0.103895,-0.089225,-0.108484,-0.088378,1.601068,0.144102,-0.131596,-0.098037,-0.144146,6.291667,0.011934,0.069027,0.097118
174,100.836472,1000.0,0.916391,0.907339,0.0,0.0,0.38131,60211.0,0.226766,1.367824,0.149365,0.442034,-0.069695,0.746335,7.347013,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003142,-0.005281,0.0,-0.00042,-0.140149,-0.096391,-0.057872,0.789656,-0.104466,-0.093037,-0.107191,-0.090509,1.573408,0.142529,-0.132097,-0.094375,-0.14553,6.708333,0.012246,0.069306,0.089713
175,99.00914,1000.0,0.923952,0.894973,0.0,0.0,0.379474,58844.0,0.22136,1.33337,0.137973,0.397047,-0.062904,0.682137,7.351417,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003122,-0.005094,0.0,-0.000399,-0.138678,-0.092017,-0.055786,0.774769,-0.101301,-0.090273,-0.105277,-0.086405,1.61148,0.148408,-0.128731,-0.091942,-0.13933,5.416667,0.011588,0.074302,0.097165
176,100.869545,1000.0,0.924222,0.906468,0.0,0.0,0.376885,63892.0,0.221729,1.370914,0.140857,0.429255,-0.066704,0.727963,7.301588,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003183,-0.005532,0.0,-0.000408,-0.137895,-0.096815,-0.057352,0.784206,-0.101918,-0.090452,-0.106995,-0.08776,1.595993,0.145218,-0.129981,-0.086271,-0.159612,4.833333,0.010881,0.062888,0.088684
177,100.284081,994.570007,0.923371,0.907455,0.041667,0.0,0.374927,55546.0,0.219395,1.346322,0.135854,0.396981,-0.062263,0.687258,7.317871,-0.3,-0.003,-0.025,-0.05,-0.5,0.49859,-0.003117,-0.005514,-0.000208,-0.000392,-0.135744,-0.091021,-0.055436,0.770612,-0.099882,-0.088837,-0.105359,-0.084052,1.591438,0.147582,-0.12667,-0.074903,-0.114679,4.166667,0.009368,0.07012,0.088701
178,100.445724,1000.0,0.916914,0.917491,0.0,0.0,0.37234,65210.0,0.221281,1.36178,0.140697,0.420402,-0.065195,0.703713,7.323463,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003152,-0.006099,0.0,-0.000397,-0.135659,-0.094307,-0.057059,0.76562,-0.101428,-0.090886,-0.105656,-0.087838,1.602103,0.147321,-0.128028,-0.071142,-0.113009,3.782609,0.009882,0.065455,0.085671
179,101.322495,1000.0,0.917331,0.91167,0.0,0.0,0.370614,64842.0,0.219791,1.348088,0.142275,0.42839,-0.065546,0.731676,7.308929,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003151,-0.005578,0.0,-0.000404,-0.134379,-0.092978,-0.056177,0.786189,-0.099783,-0.088296,-0.102685,-0.086716,1.601487,0.149772,-0.126642,-0.102167,-0.13693,4.636364,0.012837,0.069163,0.088168
180,100.985382,983.590027,0.915067,0.898863,0.045455,0.045455,0.368778,62468.0,0.213348,1.340369,0.141526,0.419108,-0.064383,0.721149,7.315987,-0.3,-0.003,-0.025,-0.05,-0.5,0.494168,-0.003126,-0.005108,-0.000563,-0.000416,-0.131342,-0.090232,-0.055034,0.787939,-0.09797,-0.085576,-0.103997,-0.089469,1.602292,0.146753,-0.123259,-0.083062,-0.120261,4.181818,0.011372,0.080664,0.085852
181,100.127586,974.890015,0.904597,0.888334,0.090909,0.0,0.367087,63440.0,0.213062,1.31418,0.146432,0.441239,-0.067358,0.745012,7.319868,-0.3,-0.003,-0.025,-0.05,-0.5,0.491824,-0.003086,-0.005425,-0.000818,-0.000412,-0.129503,-0.090612,-0.054951,0.780411,-0.095982,-0.085217,-0.100862,-0.089152,1.585031,0.148105,-0.123092,-0.08255,-0.122203,3.818182,0.011627,0.083935,0.096907
182,102.351395,1000.0,0.92004,0.904255,0.0,0.0,0.365709,62248.0,0.224821,1.318358,0.158894,0.44267,-0.068706,0.759162,7.315938,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003046,-0.004627,0.0,-0.000408,-0.133012,-0.095073,-0.056346,0.799354,-0.10132,-0.092245,-0.101682,-0.087855,1.577005,0.149335,-0.124431,-0.09946,-0.194329,3.956522,0.009829,0.06233,0.074909
183,101.159538,1000.0,0.919418,0.905702,0.0,0.0,0.363565,57060.0,0.215893,1.317463,0.130314,0.402107,-0.05878,0.688124,7.306264,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003116,-0.005391,0.0,-0.000389,-0.130717,-0.089953,-0.056016,0.760745,-0.09552,-0.087752,-0.101774,-0.083652,1.629207,0.155933,-0.122735,-0.075753,-0.1256,3.958333,0.014177,0.063873,0.086337
184,102.475044,1000.0,0.92295,0.899381,0.0,0.0,0.362133,65542.0,0.217603,1.294871,0.133107,0.396289,-0.060935,0.689605,7.318233,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003072,-0.004645,0.0,-0.000392,-0.129555,-0.088806,-0.055259,0.766921,-0.095582,-0.089842,-0.100569,-0.084651,1.612099,0.158408,-0.121557,-0.064612,-0.090645,3.708333,0.011336,0.078506,0.091484
185,101.15464,991.049988,0.907863,0.898283,0.043478,0.0,0.360708,67012.0,0.213784,1.275022,0.144243,0.402911,-0.06091,0.701768,7.337171,-0.3,-0.003,-0.025,-0.05,-0.5,0.496111,-0.00296,-0.005497,-0.000348,-0.000374,-0.127477,-0.085146,-0.054615,0.769501,-0.093036,-0.086887,-0.096841,-0.081498,1.605398,0.15911,-0.11981,-0.063836,-0.137092,4.0,0.011817,0.073916,0.091533
186,101.034355,991.049988,0.929965,0.905902,0.0,0.0,0.359666,58737.0,0.213419,1.318223,0.14275,0.428689,-0.064877,0.736695,7.333873,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.00311,-0.004392,0.0,-0.000412,-0.12838,-0.089824,-0.055518,0.789598,-0.095998,-0.086886,-0.099489,-0.087872,1.624288,0.156467,-0.121341,-0.130723,-0.154681,3.125,0.011056,0.071364,0.087493
187,103.809975,1000.0,0.922201,0.907821,0.0,0.0,0.358618,64502.0,0.215507,1.304764,0.151895,0.435064,-0.066621,0.745875,7.32017,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003099,-0.004666,0.0,-0.000413,-0.127125,-0.091198,-0.055086,0.802689,-0.096212,-0.085357,-0.100157,-0.088477,1.610057,0.157241,-0.119902,-0.121255,-0.115896,3.954545,0.010044,0.073598,0.08851
188,102.362442,1000.0,0.922189,0.902477,0.0,0.0,0.357922,58809.0,0.215897,1.269786,0.149178,0.416445,-0.063419,0.717113,7.324304,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002994,-0.004959,0.0,-0.000385,-0.12599,-0.088716,-0.054441,0.779399,-0.094408,-0.086592,-0.097309,-0.082722,1.606671,0.163255,-0.118643,-0.058247,-0.133663,3.583333,0.009737,0.058175,0.08908
189,103.512024,1000.0,0.916887,0.903983,0.0,0.0,0.356625,54859.0,0.214057,1.29301,0.1531,0.42864,-0.065058,0.741372,7.348792,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002998,-0.004423,0.0,-0.0004,-0.125477,-0.087287,-0.05427,0.793427,-0.094309,-0.088205,-0.097332,-0.085157,1.616024,0.161649,-0.117942,-0.07728,-0.093145,3.086957,0.012045,0.061517,0.072692
190,104.303665,999.049988,0.916366,0.912892,0.041667,0.0,0.355423,66116.0,0.211627,1.267109,0.14746,0.413921,-0.062398,0.712741,7.330853,-0.3,-0.003,-0.025,-0.05,-0.5,0.499607,-0.003023,-0.00536,-0.000333,-0.000392,-0.123588,-0.086367,-0.054603,0.78799,-0.090461,-0.085511,-0.094771,-0.083383,1.630402,0.165961,-0.116898,-0.077851,-0.119024,3.708333,0.011277,0.070418,0.072368
191,104.429138,1000.0,0.921952,0.91129,0.0,0.0,0.354603,64604.0,0.215411,1.30328,0.155348,0.433201,-0.06459,0.752064,7.36008,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003,-0.005726,0.0,-0.000402,-0.123395,-0.085869,-0.054476,0.804295,-0.091282,-0.08601,-0.09609,-0.086227,1.60409,0.162998,-0.116801,-0.063909,-0.120691,4.130435,0.011474,0.064588,0.083266
192,102.532639,998.059998,0.924545,0.905773,0.043478,0.0,0.353343,62959.0,0.20879,1.259603,0.138355,0.403075,-0.060856,0.685551,7.332908,-0.3,-0.003,-0.025,-0.05,-0.5,0.499401,-0.003019,-0.004783,-0.000248,-0.000377,-0.121874,-0.086193,-0.053873,0.756733,-0.089416,-0.083459,-0.095482,-0.081395,1.636141,0.169127,-0.115428,-0.10231,-0.128467,3.304348,0.010214,0.063538,0.103504
193,101.58429,991.369995,0.919223,0.903622,0.043478,0.0,0.351861,63181.0,0.209986,1.288316,0.135826,0.397933,-0.058723,0.687714,7.369026,-0.3,-0.003,-0.025,-0.05,-0.5,0.497323,-0.002969,-0.004195,-0.000248,-0.000367,-0.122197,-0.087239,-0.054846,0.756752,-0.092073,-0.086749,-0.095139,-0.078666,1.619857,0.161463,-0.115402,-0.071105,-0.098011,4.0,0.012199,0.064395,0.097628
194,102.777382,1000.0,0.926345,0.91672,0.0,0.0,0.350656,54465.0,0.208044,1.274259,0.141944,0.402029,-0.060212,0.696934,7.339851,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003075,-0.004906,0.0,-0.00038,-0.120534,-0.086792,-0.053922,0.777055,-0.091298,-0.083578,-0.095983,-0.081335,1.640396,0.167083,-0.113836,-0.06664,-0.101516,3.5,0.011451,0.064293,0.081938
195,103.139389,1000.0,0.92116,0.904246,0.0,0.0,0.348913,65129.0,0.215812,1.274711,0.143144,0.400831,-0.059677,0.69103,7.331819,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002932,-0.005112,0.0,-0.00037,-0.12068,-0.08577,-0.054327,0.770626,-0.090885,-0.088024,-0.094061,-0.079019,1.60949,0.16601,-0.113699,-0.065372,-0.118545,3.458333,0.011258,0.077357,0.093779
196,105.23127,1000.0,0.93138,0.90423,0.0,0.0,0.347871,65657.0,0.207527,1.260092,0.146278,0.411696,-0.060575,0.723137,7.350581,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003005,-0.003476,0.0,-0.000377,-0.118952,-0.084904,-0.05382,0.783175,-0.089985,-0.083536,-0.09328,-0.081042,1.646322,0.167944,-0.112072,-0.07359,-0.125062,3.608696,0.009738,0.068853,0.088587
197,103.900475,999.02002,0.927049,0.906986,0.041667,0.0,0.346837,63000.0,0.207839,1.227724,0.146078,0.39515,-0.058448,0.693637,7.345422,-0.3,-0.003,-0.025,-0.05,-0.5,0.499491,-0.00294,-0.004199,-0.000417,-0.000362,-0.117726,-0.081941,-0.052436,0.771113,-0.088102,-0.083461,-0.090455,-0.07755,1.637388,0.174862,-0.111134,-0.074682,-0.126669,3.916667,0.011946,0.071594,0.098168
198,104.683586,996.289978,0.913495,0.906759,0.041667,0.0,0.345941,60827.0,0.206949,1.243397,0.142428,0.397571,-0.057925,0.693854,7.339399,-0.3,-0.003,-0.025,-0.05,-0.5,0.497423,-0.002962,-0.004525,-0.000556,-0.000365,-0.11711,-0.08225,-0.052649,0.766235,-0.087086,-0.08445,-0.091678,-0.078512,1.628953,0.172803,-0.110395,-0.050887,-0.105462,3.375,0.012173,0.068285,0.081594
199,103.707138,1000.0,0.928378,0.91182,0.0,0.0,0.344438,67263.0,0.204688,1.287241,0.13048,0.392091,-0.056502,0.704703,7.32711,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003066,-0.00404,0.0,-0.000383,-0.116297,-0.083228,-0.054931,0.769873,-0.086673,-0.080447,-0.094858,-0.082137,1.652901,0.171036,-0.110227,-0.068011,-0.107493,3.958333,0.010512,0.068004,0.090579
200,104.874512,1000.0,0.92377,0.912129,0.0,0.0,0.342905,51901.0,0.204158,1.223797,0.141921,0.396538,-0.05643,0.697791,7.310716,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002945,-0.004101,0.0,-0.000367,-0.115976,-0.081844,-0.053922,0.772566,-0.085975,-0.083116,-0.090085,-0.078101,1.660871,0.177947,-0.109895,-0.062105,-0.090439,4.391304,0.011356,0.065303,0.076991
201,104.150909,996.0,0.920089,0.903992,0.041667,0.0,0.341645,57143.0,0.206682,1.239754,0.154982,0.416081,-0.059877,0.730179,7.334874,-0.3,-0.003,-0.025,-0.05,-0.5,0.497222,-0.002883,-0.005564,-0.000556,-0.000386,-0.114628,-0.081594,-0.052772,0.784809,-0.086449,-0.085457,-0.090471,-0.082592,1.636692,0.173589,-0.108326,-0.083365,-0.149276,3.791667,0.012004,0.068669,0.098128
202,105.685432,996.0,0.927725,0.914708,0.0,0.0,0.34043,56213.0,0.20579,1.226725,0.155682,0.414441,-0.060095,0.716352,7.34161,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002921,-0.004479,0.0,-0.000365,-0.115053,-0.082157,-0.052188,0.777666,-0.088236,-0.084528,-0.087995,-0.077612,1.643441,0.174216,-0.109103,-0.050657,-0.105782,3.416667,0.012172,0.065587,0.085245
203,105.207497,1000.0,0.919888,0.911032,0.0,0.0,0.33907,58616.0,0.203578,1.247666,0.145576,0.426458,-0.060534,0.759688,7.351762,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002991,-0.005355,0.0,-0.000396,-0.113013,-0.08184,-0.054422,0.7977,-0.085549,-0.079763,-0.091689,-0.085825,1.644774,0.175548,-0.10825,-0.125041,-0.176111,3.416667,0.011018,0.068581,0.095418
204,105.177208,1000.0,0.920368,0.908068,0.0,0.0,0.337462,57645.0,0.202145,1.220816,0.145159,0.413778,-0.058846,0.726386,7.321957,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002962,-0.00501,0.0,-0.000376,-0.112571,-0.082175,-0.052866,0.7755,-0.084758,-0.082607,-0.087257,-0.079888,1.65963,0.17978,-0.107454,-0.08897,-0.111571,3.826087,0.009678,0.067829,0.089357
205,106.592697,1000.0,0.918735,0.915018,0.0,0.0,0.336853,62128.0,0.207009,1.215647,0.157568,0.42654,-0.06099,0.742135,7.328546,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002894,-0.005555,0.0,-0.000385,-0.112475,-0.081853,-0.053115,0.798688,-0.086141,-0.084446,-0.08805,-0.082002,1.632251,0.177739,-0.107097,-0.050781,-0.09784,3.571429,0.011679,0.052425,0.074
206,105.212029,1000.0,0.919615,0.906723,0.0,0.0,0.335714,52521.0,0.206132,1.214957,0.147432,0.42176,-0.060572,0.736637,7.310481,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002975,-0.005628,0.0,-0.000376,-0.111843,-0.084187,-0.053586,0.784737,-0.086962,-0.083242,-0.09157,-0.080925,1.6428,0.178309,-0.106765,-0.098522,-0.14864,4.291667,0.010883,0.057579,0.075342
207,106.530243,1000.0,0.928416,0.913126,0.0,0.0,0.334384,62782.0,0.200212,1.212572,0.147907,0.410563,-0.057995,0.716347,7.309304,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002955,-0.005242,0.0,-0.000373,-0.109734,-0.079401,-0.052042,0.783376,-0.082627,-0.078389,-0.087086,-0.079201,1.663265,0.184786,-0.104835,-0.068588,-0.089121,4.521739,0.012655,0.062644,0.077438
208,106.197708,1000.0,0.929053,0.910162,0.0,0.0,0.332978,65103.0,0.200119,1.194059,0.160039,0.429579,-0.061322,0.746594,7.344777,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002906,-0.004798,0.0,-0.000376,-0.110311,-0.080456,-0.051501,0.792687,-0.083313,-0.080688,-0.086131,-0.080133,1.660566,0.18522,-0.10555,-0.061293,-0.126894,3.52381,0.012034,0.073214,0.088292
209,107.795959,1000.0,0.922272,0.913708,0.0,0.0,0.332161,59134.0,0.204523,1.210434,0.155741,0.40737,-0.059371,0.714574,7.301893,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002881,-0.004761,0.0,-0.000372,-0.109915,-0.080087,-0.051778,0.793693,-0.082974,-0.082891,-0.087885,-0.080403,1.643477,0.184322,-0.104345,-0.072842,-0.119991,7.625,0.011059,0.054692,0.086538
210,105.909134,1000.0,0.928739,0.914653,0.0,0.0,0.331774,56118.0,0.199805,1.203444,0.147052,0.396508,-0.056549,0.703041,7.306458,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002895,-0.004473,0.0,-0.000359,-0.10829,-0.07833,-0.051611,0.783688,-0.081858,-0.080706,-0.085189,-0.077005,1.660708,0.187433,-0.102782,-0.06196,-0.099158,7.541667,0.011828,0.067603,0.087549
211,107.854263,996.830017,0.927018,0.913865,0.041667,0.0,0.330535,56017.0,0.200228,1.213395,0.158297,0.421373,-0.059616,0.744845,7.33315,-0.3,-0.003,-0.025,-0.05,-0.5,0.49906,-0.002885,-0.004823,-0.000238,-0.000375,-0.107769,-0.078357,-0.051042,0.797178,-0.081748,-0.080453,-0.084704,-0.080573,1.65415,0.185299,-0.102732,-0.064387,-0.113536,8.791667,0.01192,0.064539,0.090736
212,104.782883,989.25,0.923781,0.9044,0.083333,0.0,0.3292,65178.0,0.198262,1.188235,0.150012,0.411739,-0.058208,0.720839,7.326459,-0.3,-0.003,-0.025,-0.05,-0.5,0.4966,-0.002898,-0.004236,-0.000516,-0.000367,-0.106677,-0.079499,-0.051435,0.781524,-0.081561,-0.080187,-0.084669,-0.077849,1.653788,0.186475,-0.102016,-0.085456,-0.13324,9.166667,0.011224,0.073749,0.098855
213,108.640221,1000.0,0.917354,0.906665,0.0,0.0,0.32817,64410.0,0.202661,1.188354,0.159805,0.419042,-0.059626,0.736223,7.349584,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.00284,-0.004768,0.0,-0.000372,-0.106936,-0.078913,-0.051305,0.790178,-0.081976,-0.081029,-0.083497,-0.079189,1.652637,0.188483,-0.101905,-0.061242,-0.100371,8.416667,0.010889,0.063836,0.094892
214,108.032677,995.830017,0.92245,0.90964,0.041667,0.0,0.326946,65168.0,0.198764,1.220125,0.15499,0.422819,-0.059126,0.749328,7.347603,-0.3,-0.003,-0.025,-0.05,-0.5,0.499136,-0.002912,-0.005185,-0.000167,-0.000387,-0.105332,-0.07834,-0.051906,0.799288,-0.080521,-0.07914,-0.086021,-0.083083,1.659745,0.187005,-0.101084,-0.070739,-0.105833,7.041667,0.012063,0.063051,0.090298
215,108.369019,1000.0,0.926129,0.919934,0.0,0.0,0.325541,65765.0,0.197353,1.185696,0.150513,0.40848,-0.056968,0.728033,7.363729,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.00291,-0.004577,0.0,-0.000375,-0.105347,-0.076697,-0.051191,0.785464,-0.079283,-0.078931,-0.084293,-0.079274,1.669425,0.192818,-0.100562,-0.061759,-0.088063,6.375,0.012811,0.064186,0.095635
216,108.624641,1000.0,0.926161,0.912623,0.0,0.0,0.324233,61304.0,0.197913,1.201177,0.159375,0.417187,-0.058401,0.739828,7.339864,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002852,-0.004853,0.0,-0.000369,-0.103997,-0.076027,-0.050552,0.791787,-0.078959,-0.079538,-0.082731,-0.079322,1.667504,0.190312,-0.099413,-0.076056,-0.101588,6.208333,0.012952,0.061611,0.094846
217,108.825348,1000.0,0.924296,0.913678,0.0,0.0,0.322837,55464.0,0.199646,1.19699,0.157633,0.413713,-0.057662,0.729763,7.345582,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002842,-0.004567,0.0,-0.000371,-0.103415,-0.076349,-0.05043,0.796079,-0.079468,-0.080801,-0.083206,-0.078806,1.663308,0.191701,-0.09873,-0.047901,-0.076097,5.583333,0.011399,0.06131,0.075404
218,107.978149,1000.0,0.92699,0.903798,0.0,0.0,0.321483,62944.0,0.20199,1.157834,0.173179,0.424521,-0.060016,0.752733,7.369808,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002728,-0.004282,0.0,-0.000374,-0.103053,-0.075134,-0.050013,0.808464,-0.079612,-0.083913,-0.080844,-0.079918,1.655909,0.195095,-0.097704,-0.076939,-0.132398,4.375,0.011781,0.064879,0.090813
219,107.357697,1000.0,0.933202,0.91416,0.0,0.0,0.320037,62963.0,0.198563,1.172902,0.157397,0.422707,-0.058043,0.73682,7.334066,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002887,-0.005126,0.0,-0.000373,-0.102667,-0.07835,-0.05095,0.790107,-0.078905,-0.079401,-0.084581,-0.079793,1.65662,0.194031,-0.098396,-0.100583,-0.128244,3.666667,0.011406,0.062891,0.083798
220,109.254677,1000.0,0.929314,0.911357,0.0,0.0,0.318675,64504.0,0.198008,1.162457,0.170142,0.437018,-0.060648,0.774364,7.329765,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002812,-0.005072,0.0,-0.000385,-0.102413,-0.077363,-0.050986,0.808634,-0.078234,-0.079412,-0.082579,-0.083415,1.665745,0.195105,-0.098307,-0.111331,-0.135021,4.217391,0.010384,0.065747,0.086177
221,107.685249,1000.0,0.925728,0.916627,0.0,0.0,0.317582,67169.0,0.195954,1.159088,0.15497,0.416305,-0.056701,0.722934,7.344588,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002848,-0.005154,0.0,-0.000363,-0.100981,-0.077527,-0.050427,0.784411,-0.076988,-0.07889,-0.080002,-0.075934,1.675242,0.199483,-0.097098,-0.068098,-0.098012,4.095238,0.011814,0.07312,0.089128
222,107.612503,996.26001,0.915308,0.908933,0.043478,0.0,0.316748,63038.0,0.196508,1.163056,0.156942,0.405179,-0.056197,0.705753,7.349908,-0.3,-0.003,-0.025,-0.05,-0.5,0.497289,-0.002791,-0.003886,-0.00058,-0.000345,-0.100388,-0.0745,-0.049245,0.776538,-0.078116,-0.07937,-0.07851,-0.075058,1.659824,0.194816,-0.095951,-0.073341,-0.095693,4.347826,0.012053,0.064899,0.089166
223,109.53669,1000.0,0.922145,0.906663,0.0,0.0,0.315375,56452.0,0.197473,1.167205,0.169576,0.427852,-0.05968,0.745386,7.329476,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002748,-0.003796,0.0,-0.000375,-0.100455,-0.07454,-0.049239,0.799741,-0.077713,-0.079379,-0.079254,-0.080655,1.67628,0.196741,-0.096067,-0.061981,-0.099554,4.476191,0.012231,0.070943,0.091931
224,109.170341,1000.0,0.924866,0.908565,0.0,0.0,0.314022,62926.0,0.194966,1.169186,0.165452,0.430534,-0.059103,0.747586,7.321513,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002798,-0.004874,0.0,-0.000367,-0.099829,-0.077691,-0.050956,0.794654,-0.076295,-0.079368,-0.080075,-0.077952,1.676835,0.200428,-0.096473,-0.057867,-0.105606,3.375,0.0111,0.065951,0.090104
225,110.72641,1000.0,0.927754,0.91455,0.0,0.0,0.313157,63082.0,0.189576,1.142476,0.156218,0.419731,-0.056892,0.747145,7.336473,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002867,-0.004602,0.0,-0.000371,-0.098157,-0.073309,-0.048569,0.801938,-0.074416,-0.073052,-0.078247,-0.078051,1.690516,0.206585,-0.094531,-0.04899,-0.080311,3.958333,0.009684,0.068301,0.082687
226,108.75341,1000.0,0.935012,0.90481,0.0,0.0,0.311951,63476.0,0.194539,1.14958,0.157303,0.411681,-0.056199,0.717639,7.333463,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002779,-0.004778,0.0,-0.000351,-0.09864,-0.0752,-0.048871,0.783306,-0.076788,-0.078188,-0.077884,-0.074982,1.67455,0.20108,-0.094951,-0.061056,-0.103843,4.083333,0.012717,0.064181,0.087026
227,109.16185,1000.0,0.927871,0.912419,0.0,0.0,0.310886,64460.0,0.190033,1.160619,0.156374,0.402624,-0.054184,0.713534,7.349864,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.00278,-0.004042,0.0,-0.000343,-0.097015,-0.071853,-0.047846,0.78282,-0.074105,-0.075946,-0.074598,-0.073139,1.693931,0.20656,-0.092928,-0.053928,-0.071602,3.478261,0.012183,0.055264,0.089636
228,110.839653,1000.0,0.932103,0.906645,0.0,0.0,0.310426,62288.0,0.194832,1.156979,0.174369,0.454253,-0.060699,0.790012,7.357754,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002797,-0.005336,0.0,-0.000379,-0.096855,-0.073687,-0.049142,0.806346,-0.074854,-0.075938,-0.078526,-0.081291,1.668537,0.203174,-0.094083,-0.061714,-0.121448,3.625,0.0105,0.065812,0.093083
229,110.267982,1000.0,0.923324,0.913976,0.0,0.0,0.310073,55733.0,0.193744,1.141135,0.17228,0.445366,-0.060085,0.775058,7.355419,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002819,-0.0054,0.0,-0.000377,-0.096555,-0.074638,-0.049499,0.802159,-0.074359,-0.077903,-0.078878,-0.081871,1.679293,0.207042,-0.093981,-0.078817,-0.144248,3.454545,0.010606,0.05946,0.087589
230,109.906868,1000.0,0.930892,0.91244,0.0,0.0,0.308784,62325.0,0.189433,1.140598,0.158218,0.413142,-0.05518,0.726587,7.326517,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002825,-0.004124,0.0,-0.000348,-0.095485,-0.072269,-0.049161,0.78506,-0.072201,-0.07441,-0.075717,-0.073971,1.695894,0.211198,-0.092246,-0.082514,-0.119566,3.541667,0.011505,0.063829,0.083299
