iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
58,68.199295,983.340027,0.798873,0.777509,0.125,0.0,0.677035,62966.0,0.383782,1.845324,0.08015,0.420152,-0.078256,0.489137,7.38219,-0.1,-0.001,-0.01,-0.02,-0.2,0.486354,-0.004225,-0.009549,-0.003056,-0.000485,-0.370502,-0.169556,-0.026491,0.694211,-0.089974,-0.044399,-0.218833,-0.101882,0.998624,0.055914,-0.131508,-0.09852,-0.110614,3.791667,0.017056,0.123479,0.176816
59,67.287468,963.440002,0.773868,0.759809,0.26087,0.0,0.673225,61998.0,0.363986,1.756822,0.082106,0.445057,-0.084069,0.52203,7.373901,-0.1,-0.001,-0.01,-0.02,-0.2,0.469321,-0.004109,-0.009169,-0.003746,-0.000536,-0.35615,-0.162424,-0.025476,0.716202,-0.086655,-0.041792,-0.215038,-0.111805,0.970892,0.055011,-0.126464,-0.120094,-0.140561,3.956522,0.019998,0.103047,0.161436
60,68.818901,978.599976,0.7952,0.779927,0.173913,0.0,0.670076,55303.0,0.380715,1.831073,0.078202,0.440493,-0.083492,0.510066,7.371009,-0.1,-0.001,-0.01,-0.02,-0.2,0.486298,-0.004279,-0.008887,-0.002522,-0.000518,-0.36263,-0.173723,-0.026254,0.705829,-0.090413,-0.044956,-0.228196,-0.107228,0.980658,0.055722,-0.128957,-0.075657,-0.115872,3.26087,0.016437,0.123672,0.120388
61,68.717911,965.859985,0.77797,0.75972,0.318182,0.0,0.666228,68059.0,0.362832,1.758238,0.07845,0.426719,-0.079945,0.498214,7.364772,-0.1,-0.001,-0.01,-0.02,-0.2,0.474415,-0.00411,-0.008626,-0.004697,-0.000517,-0.350357,-0.163198,-0.025771,0.693617,-0.084864,-0.042926,-0.211158,-0.106257,0.9956,0.057291,-0.124612,-0.059078,-0.085898,3.227273,0.017528,0.122947,0.160755
62,70.092003,987.440002,0.830435,0.812862,0.083333,0.0,0.662908,66879.0,0.378204,1.815692,0.086158,0.466501,-0.08879,0.551866,7.368468,-0.1,-0.001,-0.01,-0.02,-0.2,0.496012,-0.004284,-0.008992,-0.000655,-0.000549,-0.366971,-0.172157,-0.026925,0.750362,-0.091264,-0.045519,-0.223144,-0.113412,1.051656,0.058699,-0.130696,-0.155745,-0.146827,3.541667,0.017888,0.08346,0.110048
63,68.709503,977.659973,0.801194,0.785521,0.173913,0.0,0.659927,69343.0,0.368478,1.821427,0.085238,0.450894,-0.087181,0.544857,7.361017,-0.1,-0.001,-0.01,-0.02,-0.2,0.48981,-0.004227,-0.008491,-0.00142,-0.000542,-0.356551,-0.168112,-0.026146,0.732607,-0.087205,-0.044433,-0.221202,-0.112128,1.056365,0.060863,-0.127064,-0.160057,-0.160899,3.173913,0.015518,0.108622,0.113147
64,70.347107,967.0,0.828075,0.797551,0.26087,0.0,0.656354,68606.0,0.36736,1.820491,0.083304,0.441632,-0.087207,0.541033,7.386151,-0.1,-0.001,-0.01,-0.02,-0.2,0.488572,-0.004186,-0.006654,-0.002031,-0.000521,-0.3534,-0.172642,-0.026494,0.719618,-0.088842,-0.044932,-0.222405,-0.106433,1.064815,0.057051,-0.126197,-0.079977,-0.107964,3.869565,0.015076,0.081812,0.121836
65,71.918571,952.0,0.795392,0.775104,0.26087,0.043478,0.652947,68943.0,0.350186,1.7807,0.087498,0.456446,-0.088786,0.574999,7.389869,-0.1,-0.001,-0.01,-0.02,-0.2,0.476306,-0.004047,-0.007994,-0.00287,-0.000543,-0.340439,-0.16369,-0.025723,0.741409,-0.086129,-0.044071,-0.213717,-0.109885,1.060948,0.057514,-0.121737,-0.091953,-0.122123,4.043478,0.018994,0.121281,0.142118
66,72.594887,958.340027,0.821687,0.824875,0.173913,0.0,0.64969,69719.0,0.36651,1.830929,0.081721,0.446541,-0.088065,0.568519,7.400482,-0.1,-0.001,-0.01,-0.02,-0.2,0.495203,-0.004204,-0.006849,-0.00113,-0.000521,-0.352083,-0.171431,-0.026393,0.729645,-0.088753,-0.045652,-0.223809,-0.107414,1.086378,0.060487,-0.125928,-0.085186,-0.089637,3.304348,0.01618,0.090024,0.097082
67,72.839684,980.849976,0.82654,0.804703,0.190476,0.0,0.646045,72502.0,0.35059,1.799041,0.08048,0.43953,-0.083638,0.578858,7.403043,-0.1,-0.001,-0.01,-0.02,-0.2,0.488152,-0.00415,-0.008314,-0.001968,-0.000531,-0.344619,-0.163744,-0.026074,0.736097,-0.084695,-0.044317,-0.21975,-0.108427,1.124314,0.06101,-0.123026,-0.095956,-0.141499,3.571429,0.018648,0.108749,0.145216
68,74.399208,974.72998,0.81508,0.811987,0.173913,0.0,0.643282,63671.0,0.344892,1.783004,0.08363,0.444814,-0.086088,0.59939,7.423349,-0.1,-0.001,-0.01,-0.02,-0.2,0.485348,-0.004149,-0.00873,-0.001797,-0.000527,-0.336785,-0.165817,-0.025925,0.736311,-0.084206,-0.043606,-0.218287,-0.107919,1.124607,0.062099,-0.120851,-0.08084,-0.146389,3.913043,0.016094,0.086846,0.112655
69,75.347603,994.97998,0.851258,0.835345,0.043478,0.0,0.639938,69389.0,0.35022,1.866437,0.078553,0.43637,-0.085137,0.578006,7.412811,-0.1,-0.001,-0.01,-0.02,-0.2,0.49782,-0.004243,-0.007666,-0.000348,-0.000524,-0.344269,-0.169198,-0.026517,0.731658,-0.087987,-0.044614,-0.228173,-0.107432,1.168799,0.059597,-0.123491,-0.081329,-0.146817,4.347826,0.014791,0.095675,0.109821
70,74.486771,987.190002,0.828144,0.814026,0.125,0.0,0.636523,67680.0,0.352074,1.809255,0.07655,0.443665,-0.087956,0.573507,7.408741,-0.1,-0.001,-0.01,-0.02,-0.2,0.492114,-0.004187,-0.007462,-0.001528,-0.000528,-0.337843,-0.166586,-0.025972,0.715766,-0.085105,-0.044144,-0.223452,-0.108786,1.127795,0.062389,-0.121422,-0.114495,-0.152646,3.875,0.016421,0.110195,0.115984
71,74.529205,975.51001,0.837086,0.815822,0.291667,0.0,0.63342,60591.0,0.336356,1.754128,0.078392,0.442876,-0.085172,0.605275,7.428164,-0.1,-0.001,-0.01,-0.02,-0.2,0.487678,-0.00414,-0.008969,-0.002,-0.000541,-0.330046,-0.160978,-0.026258,0.736143,-0.081585,-0.042966,-0.21411,-0.109629,1.168724,0.06348,-0.118551,-0.114809,-0.211446,4.083333,0.014506,0.100721,0.134897
72,77.613541,993.049988,0.845564,0.835634,0.041667,0.0,0.629808,61680.0,0.349267,1.794836,0.083254,0.437032,-0.086256,0.603827,7.399367,-0.1,-0.001,-0.01,-0.02,-0.2,0.495173,-0.004126,-0.006957,-0.000556,-0.000512,-0.334761,-0.167707,-0.026336,0.734283,-0.0844,-0.045516,-0.219891,-0.103624,1.15324,0.062041,-0.12037,-0.081919,-0.149797,3.666667,0.016649,0.098296,0.119527
73,77.052238,979.440002,0.847242,0.824859,0.166667,0.0,0.626356,63391.0,0.336653,1.809069,0.078273,0.435186,-0.085206,0.604799,7.401434,-0.1,-0.001,-0.01,-0.02,-0.2,0.49276,-0.004158,-0.007659,-0.001171,-0.000526,-0.327931,-0.163873,-0.026182,0.735738,-0.083409,-0.043594,-0.218819,-0.10743,1.194749,0.063197,-0.117822,-0.07849,-0.137696,4.458333,0.015516,0.083474,0.125805
74,78.224709,979.27002,0.818635,0.814567,0.166667,0.0,0.623001,53210.0,0.332127,1.779851,0.082078,0.440131,-0.087564,0.609741,7.396585,-0.1,-0.001,-0.01,-0.02,-0.2,0.481597,-0.004058,-0.007535,-0.002669,-0.000523,-0.319835,-0.16245,-0.025459,0.729188,-0.081549,-0.043689,-0.215677,-0.106357,1.155881,0.061193,-0.11524,-0.072801,-0.121595,4.291667,0.016898,0.107875,0.126471
75,79.25798,990.549988,0.83886,0.831281,0.208333,0.0,0.618985,53524.0,0.330073,1.781039,0.073739,0.435118,-0.085841,0.602198,7.381142,-0.1,-0.001,-0.01,-0.02,-0.2,0.487204,-0.004144,-0.00624,-0.001587,-0.000522,-0.318489,-0.164493,-0.025827,0.718095,-0.082235,-0.042627,-0.215704,-0.105172,1.187715,0.061841,-0.114937,-0.054042,-0.125224,5.25,0.015064,0.100415,0.115525
76,77.737946,984.419983,0.853936,0.826876,0.125,0.0,0.615371,55142.0,0.335014,1.809222,0.07809,0.417027,-0.085506,0.590946,7.386997,-0.1,-0.001,-0.01,-0.02,-0.2,0.492296,-0.004088,-0.005545,-0.001319,-0.0005,-0.320999,-0.163705,-0.025751,0.72046,-0.083272,-0.044292,-0.215651,-0.100172,1.203858,0.06315,-0.115687,-0.10868,-0.159375,4.166667,0.016231,0.087957,0.112191
77,78.398232,988.190002,0.829604,0.833807,0.086957,0.0,0.611942,55021.0,0.330136,1.751115,0.080881,0.425644,-0.0858,0.621961,7.360611,-0.1,-0.001,-0.01,-0.02,-0.2,0.489513,-0.004031,-0.0061,-0.001043,-0.000509,-0.315802,-0.1597,-0.025689,0.73486,-0.081147,-0.043433,-0.216009,-0.101618,1.19,0.064843,-0.113781,-0.088963,-0.186124,4.347826,0.01532,0.092565,0.105672
78,80.528984,990.169983,0.851114,0.829404,0.125,0.0,0.609029,54382.0,0.324547,1.801534,0.078452,0.426501,-0.086285,0.611384,7.371784,-0.1,-0.001,-0.01,-0.02,-0.2,0.490074,-0.004076,-0.006191,-0.002083,-0.00053,-0.312703,-0.157875,-0.025459,0.739825,-0.080601,-0.042731,-0.213126,-0.106681,1.219077,0.064272,-0.11294,-0.060865,-0.128675,3.75,0.014083,0.092164,0.112516
79,76.997536,967.150024,0.841701,0.817028,0.173913,0.0,0.605691,51713.0,0.316528,1.720677,0.075728,0.423912,-0.083061,0.620287,7.339672,-0.1,-0.001,-0.01,-0.02,-0.2,0.480733,-0.00405,-0.007535,-0.001812,-0.000512,-0.305312,-0.156529,-0.025223,0.720151,-0.078141,-0.041485,-0.210506,-0.10303,1.198124,0.064976,-0.110284,-0.074429,-0.183681,4.26087,0.014661,0.08274,0.126993
80,79.314827,998.72998,0.855325,0.856075,0.041667,0.0,0.603307,55701.0,0.332259,1.804535,0.084039,0.465816,-0.091004,0.668593,7.37048,-0.1,-0.001,-0.01,-0.02,-0.2,0.499473,-0.004127,-0.006529,-0.000333,-0.000551,-0.313898,-0.165668,-0.026557,0.762918,-0.082988,-0.044417,-0.21757,-0.110569,1.236357,0.066368,-0.113991,-0.095379,-0.21703,4.291667,0.016993,0.08639,0.126365
81,79.911285,997.130005,0.856138,0.848618,0.045455,0.0,0.600064,61764.0,0.328458,1.769482,0.07759,0.427457,-0.08591,0.628656,7.354221,-0.1,-0.001,-0.01,-0.02,-0.2,0.498698,-0.004095,-0.00663,-0.000364,-0.00051,-0.312567,-0.160967,-0.025672,0.733458,-0.079426,-0.043302,-0.213983,-0.102326,1.248293,0.068644,-0.112753,-0.09143,-0.128204,3.818182,0.015537,0.098217,0.097954
82,79.889244,988.659973,0.852818,0.844985,0.083333,0.0,0.596875,58924.0,0.325136,1.772509,0.082337,0.420283,-0.085579,0.631867,7.336257,-0.1,-0.001,-0.01,-0.02,-0.2,0.495458,-0.004025,-0.005822,-0.000611,-0.00051,-0.30704,-0.161718,-0.025923,0.745116,-0.080716,-0.044721,-0.210938,-0.10176,1.252492,0.06633,-0.110998,-0.073111,-0.141616,3.833333,0.015271,0.076387,0.106932
83,80.789185,990.950012,0.871152,0.848294,0.083333,0.0,0.59391,52729.0,0.316476,1.77149,0.07634,0.42011,-0.083223,0.633347,7.360178,-0.1,-0.001,-0.01,-0.02,-0.2,0.496688,-0.004053,-0.006634,-0.000611,-0.000517,-0.30425,-0.157102,-0.025874,0.744072,-0.078978,-0.043395,-0.212082,-0.104277,1.287771,0.068332,-0.109827,-0.086372,-0.184882,4.291667,0.013168,0.090282,0.099145
84,81.427628,995.919983,0.852342,0.856135,0.166667,0.0,0.590861,50866.0,0.319944,1.741216,0.077578,0.422047,-0.083684,0.619645,7.350493,-0.1,-0.001,-0.01,-0.02,-0.2,0.494215,-0.00408,-0.006791,-0.001141,-0.000526,-0.299864,-0.154792,-0.025529,0.742371,-0.077401,-0.041591,-0.206995,-0.106859,1.250015,0.070413,-0.108465,-0.122605,-0.159365,6.0,0.015301,0.086506,0.117915
85,81.983513,989.530029,0.866974,0.849108,0.125,0.0,0.587774,48345.0,0.315352,1.742384,0.075514,0.415509,-0.083392,0.613325,7.363924,-0.1,-0.001,-0.01,-0.02,-0.2,0.496183,-0.004067,-0.005944,-0.000503,-0.000518,-0.299143,-0.157091,-0.025755,0.732099,-0.077391,-0.042906,-0.204891,-0.102822,1.280883,0.071239,-0.108073,-0.063299,-0.1574,6.875,0.015282,0.091649,0.10646
86,83.995049,994.619995,0.863982,0.857233,0.208333,0.0,0.5843,61183.0,0.314351,1.741446,0.080597,0.427292,-0.086496,0.653602,7.335857,-0.1,-0.001,-0.01,-0.02,-0.2,0.492652,-0.003997,-0.005861,-0.001005,-0.000527,-0.295054,-0.155641,-0.025546,0.752986,-0.077145,-0.043177,-0.206066,-0.10377,1.269458,0.069107,-0.106672,-0.067095,-0.160039,7.916667,0.012936,0.083915,0.111351
87,84.109245,1000.0,0.888389,0.870345,0.0,0.041667,0.581271,56809.0,0.317499,1.754681,0.080157,0.420836,-0.083985,0.646775,7.345531,-0.1,-0.001,-0.01,-0.02,-0.2,0.49964,-0.004025,-0.006576,-0.000333,-0.000519,-0.295391,-0.155285,-0.025934,0.756359,-0.076436,-0.043239,-0.205838,-0.102908,1.293623,0.0722,-0.106988,-0.061095,-0.138527,6.916667,0.01302,0.08399,0.105954
88,83.351051,999.97998,0.868981,0.854471,0.125,0.041667,0.579531,56632.0,0.320176,1.747263,0.082379,0.440076,-0.08868,0.668081,7.341143,-0.1,-0.001,-0.01,-0.02,-0.2,0.497974,-0.003993,-0.005529,-0.001078,-0.000531,-0.293006,-0.157511,-0.026255,0.757474,-0.076681,-0.04333,-0.205129,-0.105167,1.270064,0.072346,-0.106275,-0.097867,-0.195819,6.833333,0.015693,0.097904,0.103836
89,81.567352,995.039978,0.868768,0.864736,0.083333,0.0,0.57656,60089.0,0.31077,1.739432,0.075062,0.417957,-0.082703,0.636204,7.316486,-0.1,-0.001,-0.01,-0.02,-0.2,0.497691,-0.004031,-0.006335,-0.000516,-0.000525,-0.289888,-0.155214,-0.02595,0.744253,-0.07596,-0.042053,-0.200475,-0.104181,1.299887,0.071786,-0.104978,-0.086985,-0.202835,6.791667,0.015018,0.089137,0.103691
90,81.937721,995.349976,0.876143,0.868431,0.041667,0.0,0.574248,64159.0,0.313228,1.730069,0.079781,0.401677,-0.080905,0.630662,7.338081,-0.1,-0.001,-0.01,-0.02,-0.2,0.499124,-0.003943,-0.005427,-0.000152,-0.000482,-0.2877,-0.155901,-0.02601,0.733026,-0.076672,-0.043685,-0.198758,-0.095826,1.310734,0.07216,-0.104358,-0.082531,-0.198773,6.25,0.013401,0.082685,0.088029
91,83.880325,995.0,0.86545,0.868699,0.125,0.0,0.570752,62634.0,0.312286,1.741956,0.082205,0.439381,-0.088141,0.667073,7.322754,-0.1,-0.001,-0.01,-0.02,-0.2,0.495717,-0.003984,-0.006181,-0.000926,-0.000536,-0.285021,-0.157372,-0.025703,0.755601,-0.07656,-0.043867,-0.202936,-0.107074,1.282959,0.071262,-0.103666,-0.097152,-0.198539,4.791667,0.013605,0.083243,0.090169
92,85.464844,999.340027,0.868402,0.864513,0.041667,0.0,0.567113,62251.0,0.310276,1.752113,0.080767,0.439349,-0.084318,0.665943,7.355635,-0.1,-0.001,-0.01,-0.02,-0.2,0.499727,-0.004026,-0.006706,-0.000333,-0.000531,-0.283656,-0.153081,-0.02552,0.755794,-0.075943,-0.042973,-0.200337,-0.106558,1.315688,0.072841,-0.103,-0.064772,-0.143532,4.791667,0.013011,0.089386,0.113599
93,83.857826,986.27002,0.870033,0.850692,0.125,0.0,0.564642,56980.0,0.301923,1.712704,0.076613,0.422359,-0.083116,0.65057,7.353164,-0.1,-0.001,-0.01,-0.02,-0.2,0.495112,-0.003961,-0.006714,-0.001002,-0.000521,-0.277212,-0.147042,-0.024989,0.743725,-0.072568,-0.040542,-0.197216,-0.106335,1.322674,0.073976,-0.100647,-0.056987,-0.131683,4.5,0.015621,0.092443,0.107392
94,85.666008,985.900024,0.863191,0.857661,0.083333,0.0,0.561872,54757.0,0.303096,1.702168,0.087963,0.429646,-0.08839,0.679635,7.3365,-0.1,-0.001,-0.01,-0.02,-0.2,0.49109,-0.003803,-0.004999,-0.000972,-0.000526,-0.27546,-0.149999,-0.025113,0.771641,-0.072931,-0.042615,-0.194191,-0.102966,1.299755,0.072714,-0.100011,-0.068814,-0.150559,4.5,0.014565,0.090309,0.107971
95,85.468163,975.679993,0.847886,0.83469,0.208333,0.0,0.559024,62627.0,0.288198,1.637565,0.079097,0.406156,-0.080513,0.637532,7.374436,-0.1,-0.001,-0.01,-0.02,-0.2,0.475303,-0.003788,-0.005503,-0.002889,-0.000512,-0.262157,-0.143587,-0.024034,0.735023,-0.070102,-0.03934,-0.188635,-0.101731,1.263938,0.071696,-0.094957,-0.06442,-0.139228,4.166667,0.015953,0.089845,0.136754
96,84.815559,980.289978,0.875412,0.867845,0.166667,0.0,0.555634,65143.0,0.297639,1.674343,0.07887,0.408561,-0.080861,0.654435,7.352159,-0.1,-0.001,-0.01,-0.02,-0.2,0.491732,-0.003848,-0.006582,-0.001558,-0.000502,-0.26934,-0.146622,-0.025168,0.750014,-0.07086,-0.041322,-0.194587,-0.098362,1.319175,0.076152,-0.097915,-0.070565,-0.171276,4.041667,0.013445,0.093395,0.100861
97,84.920113,987.869995,0.86196,0.861951,0.130435,0.0,0.551909,64770.0,0.295156,1.704747,0.076701,0.410874,-0.081061,0.642578,7.364329,-0.1,-0.001,-0.01,-0.02,-0.2,0.491955,-0.003892,-0.005715,-0.001797,-0.00051,-0.266246,-0.146318,-0.025076,0.740006,-0.070876,-0.04028,-0.191181,-0.102109,1.326898,0.075507,-0.096984,-0.103643,-0.150126,3.652174,0.014169,0.081596,0.109371
98,84.427505,985.030029,0.867141,0.859504,0.173913,0.0,0.549023,60821.0,0.302448,1.68151,0.084634,0.421457,-0.08482,0.658449,7.347594,-0.1,-0.001,-0.01,-0.02,-0.2,0.492361,-0.003876,-0.006491,-0.001507,-0.000519,-0.265987,-0.147746,-0.024995,0.755299,-0.071749,-0.041398,-0.190579,-0.102791,1.304775,0.075149,-0.096886,-0.08313,-0.181875,3.956522,0.013624,0.089543,0.107949
99,87.419266,998.400024,0.889583,0.874902,0.041667,0.0,0.546667,56820.0,0.305148,1.72201,0.088787,0.42588,-0.086259,0.6855,7.355039,-0.108333,-0.001083,-0.010625,-0.02125,-0.2125,0.498889,-0.003788,-0.005043,-0.000556,-0.000506,-0.266731,-0.146113,-0.02492,0.767106,-0.070231,-0.043181,-0.190432,-0.099821,1.314795,0.078613,-0.097319,-0.048594,-0.141476,4.0,0.01436,0.080347,0.093722
100,84.730797,977.299988,0.840898,0.834882,0.125,0.041667,0.542147,52058.0,0.285471,1.62658,0.080643,0.400046,-0.079244,0.63816,7.330739,-0.3,-0.003,-0.025,-0.05,-0.5,0.476098,-0.003722,-0.006283,-0.002667,-0.000497,-0.253521,-0.137893,-0.024136,0.731056,-0.068321,-0.039862,-0.182424,-0.100036,1.27059,0.076309,-0.093719,-0.077101,-0.144871,3.541667,0.013017,0.092342,0.121742
101,84.523499,966.469971,0.866002,0.86805,0.083333,0.041667,0.539762,57869.0,0.291749,1.646798,0.087031,0.427714,-0.085578,0.669066,7.319675,-0.3,-0.003,-0.025,-0.05,-0.5,0.49128,-0.003876,-0.005012,-0.002278,-0.000524,-0.257879,-0.146272,-0.02636,0.757604,-0.071565,-0.042296,-0.188261,-0.105159,1.331099,0.080392,-0.09849,-0.091475,-0.180116,3.708333,0.011436,0.087601,0.109765
102,85.267479,991.380005,0.886095,0.879806,0.0,0.0,0.537281,59847.0,0.302328,1.69422,0.088677,0.435524,-0.089905,0.707532,7.351442,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003854,-0.004499,0.0,-0.000533,-0.262025,-0.149313,-0.027928,0.78292,-0.076017,-0.046117,-0.191473,-0.105111,1.32577,0.079303,-0.10288,-0.091966,-0.223081,3.208333,0.012388,0.073067,0.110927
103,85.856888,994.580017,0.890011,0.882651,0.045455,0.0,0.534345,60165.0,0.296651,1.724588,0.09259,0.410408,-0.082375,0.681522,7.343643,-0.3,-0.003,-0.025,-0.05,-0.5,0.498635,-0.003825,-0.006281,-0.000202,-0.000508,-0.257891,-0.141787,-0.028654,0.77563,-0.076323,-0.047806,-0.185492,-0.100895,1.346297,0.079334,-0.103888,-0.122195,-0.215452,3.5,0.010839,0.090843,0.10361
104,87.393295,992.530029,0.884221,0.881567,0.041667,0.0,0.532363,54566.0,0.286217,1.713097,0.081584,0.410569,-0.080757,0.666057,7.314466,-0.3,-0.003,-0.025,-0.05,-0.5,0.49689,-0.003898,-0.005919,-0.000333,-0.000521,-0.254103,-0.142569,-0.029924,0.761959,-0.077521,-0.047503,-0.187194,-0.104087,1.387452,0.080773,-0.105311,-0.137657,-0.174588,3.625,0.015304,0.076265,0.096284
105,87.418495,989.0,0.879831,0.868766,0.086957,0.0,0.530424,53524.0,0.286389,1.618516,0.081641,0.386384,-0.076747,0.631848,7.320945,-0.3,-0.003,-0.025,-0.05,-0.5,0.492021,-0.003773,-0.004926,-0.001159,-0.000474,-0.249321,-0.138449,-0.030443,0.728997,-0.078355,-0.051162,-0.178163,-0.093951,1.357526,0.08348,-0.106529,-0.046907,-0.10254,3.565217,0.013868,0.091535,0.098501
106,88.384583,995.549988,0.881768,0.884738,0.043478,0.0,0.528731,55172.0,0.29555,1.662913,0.093432,0.431421,-0.085488,0.714093,7.345222,-0.3,-0.003,-0.025,-0.05,-0.5,0.496775,-0.003769,-0.006904,-0.00058,-0.000533,-0.251378,-0.141827,-0.032519,0.792203,-0.082378,-0.054078,-0.181647,-0.105352,1.342661,0.080279,-0.110254,-0.100014,-0.153094,3.565217,0.012697,0.080012,0.085065
107,88.040031,991.289978,0.876741,0.861138,0.086957,0.043478,0.525981,62597.0,0.287244,1.631482,0.091972,0.424506,-0.086418,0.697046,7.315773,-0.3,-0.003,-0.025,-0.05,-0.5,0.488778,-0.003747,-0.005848,-0.00228,-0.000525,-0.245487,-0.139778,-0.032595,0.766615,-0.082045,-0.054413,-0.181447,-0.103738,1.330086,0.082265,-0.111104,-0.091007,-0.123271,3.869565,0.012556,0.084327,0.124123
108,86.347809,994.059998,0.876521,0.8763,0.083333,0.0,0.523796,61775.0,0.294462,1.641077,0.091382,0.412567,-0.083093,0.674221,7.318222,-0.3,-0.003,-0.025,-0.05,-0.5,0.497973,-0.003753,-0.005656,-0.000516,-0.000496,-0.247433,-0.141613,-0.033882,0.75353,-0.085997,-0.056925,-0.182413,-0.099334,1.352341,0.084736,-0.11406,-0.081615,-0.153154,3.875,0.013516,0.090038,0.090233
109,86.028175,994.77002,0.889698,0.880267,0.0,0.0,0.520842,66725.0,0.290331,1.702851,0.084672,0.440923,-0.082527,0.700229,7.317941,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003904,-0.007529,0.0,-0.000526,-0.245585,-0.142029,-0.035893,0.766583,-0.086329,-0.055434,-0.18328,-0.106298,1.384673,0.084935,-0.116793,-0.072221,-0.127934,3.809524,0.013464,0.090714,0.073387
110,86.489677,994.440002,0.881445,0.880007,0.130435,0.0,0.518147,57646.0,0.284785,1.606786,0.086704,0.388613,-0.078944,0.643731,7.329234,-0.3,-0.003,-0.025,-0.05,-0.5,0.497775,-0.00375,-0.006043,-0.001031,-0.000483,-0.242744,-0.137424,-0.0356,0.744378,-0.087212,-0.059253,-0.177213,-0.095922,1.395188,0.088013,-0.118056,-0.060902,-0.124788,3.913043,0.014062,0.083804,0.099579
111,86.189804,988.02002,0.878919,0.873283,0.086957,0.0,0.515293,62064.0,0.278148,1.612116,0.087324,0.397475,-0.078234,0.659416,7.302187,-0.3,-0.003,-0.025,-0.05,-0.5,0.492079,-0.003726,-0.005392,-0.001014,-0.000493,-0.237119,-0.133347,-0.035829,0.750505,-0.086465,-0.059316,-0.173734,-0.099008,1.39195,0.087416,-0.118411,-0.088839,-0.163413,4.434783,0.014644,0.103183,0.097882
112,87.220703,1000.0,0.887521,0.873592,0.0,0.0,0.512644,67101.0,0.29341,1.647694,0.094927,0.424418,-0.083461,0.696946,7.292947,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003727,-0.005904,0.0,-0.000517,-0.240106,-0.139506,-0.03816,0.778214,-0.090802,-0.062806,-0.174851,-0.1034,1.369764,0.08837,-0.122463,-0.131648,-0.144562,3.416667,0.013087,0.084529,0.095195
113,87.532921,994.559998,0.899898,0.889057,0.083333,0.0,0.510851,66958.0,0.285116,1.632429,0.092528,0.42088,-0.083826,0.705879,7.296757,-0.3,-0.003,-0.025,-0.05,-0.5,0.496471,-0.003723,-0.004993,-0.000764,-0.000509,-0.236956,-0.140334,-0.039809,0.776493,-0.093837,-0.065976,-0.17455,-0.101246,1.381594,0.084784,-0.12423,-0.126021,-0.193915,4.541667,0.012934,0.08866,0.085608
114,86.61644,1000.0,0.905045,0.895475,0.0,0.0,0.509177,66750.0,0.282362,1.619114,0.090768,0.395232,-0.077871,0.660396,7.282906,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.003728,-0.005235,0.0,-0.00048,-0.235949,-0.138025,-0.040929,0.759514,-0.093881,-0.0671,-0.173387,-0.095835,1.417339,0.088515,-0.125932,-0.111108,-0.168775,3.916667,0.011595,0.070883,0.082356
115,89.064339,995.130005,0.887051,0.883902,0.125,0.0,0.507289,64317.0,0.28275,1.637753,0.089617,0.407577,-0.080853,0.680306,7.282945,-0.3,-0.003,-0.025,-0.05,-0.5,0.498324,-0.003715,-0.00535,-0.00121,-0.000506,-0.233663,-0.134605,-0.041202,0.76617,-0.094148,-0.067299,-0.171939,-0.101509,1.401501,0.088461,-0.127929,-0.078803,-0.134152,4.25,0.012002,0.086672,0.094546
116,85.778015,991.299988,0.895371,0.881236,0.125,0.0,0.504983,62547.0,0.284475,1.587116,0.091473,0.406196,-0.078871,0.67352,7.288712,-0.3,-0.003,-0.025,-0.05,-0.5,0.495823,-0.003645,-0.006139,-0.00125,-0.000491,-0.228786,-0.132748,-0.042108,0.760801,-0.095849,-0.068875,-0.166794,-0.098364,1.385751,0.091429,-0.129048,-0.152221,-0.180136,4.666667,0.011553,0.097191,0.103058
117,89.527,991.799988,0.898683,0.883019,0.041667,0.0,0.503276,57646.0,0.275207,1.583181,0.0928,0.405742,-0.079319,0.672857,7.294812,-0.3,-0.003,-0.025,-0.05,-0.5,0.496586,-0.003706,-0.00527,-0.000333,-0.000509,-0.227601,-0.132528,-0.042174,0.770965,-0.096691,-0.068625,-0.168763,-0.101782,1.416789,0.091931,-0.13045,-0.078268,-0.126658,5.0,0.010725,0.090352,0.077952
